pinyin_id,title,pinyin
14657,狠,hen
14658,狡,jiao
14659,狢,he
14660,狣,zhao
14661,狤,jie
14662,狥,xun
14663,狦,shan
14664,狧,ta
14665,狨,rong
14666,狩,shou
14667,狪,tong
14668,狫,lao
14669,独,du
14670,狭,xia
14671,狮,shi
14672,狯,kuai
14673,狰,zheng
14674,狱,yu
14675,狲,sun
14676,狳,yu
14677,狴,bi
14678,狵,mang
14679,狶,xi
14680,狷,juan
14681,狸,li
14682,狹,xia
14683,狺,yin
14684,狻,suan
14685,狼,lang
14686,狽,bei
14687,狾,zhi
14688,狿,yan
14689,猀,sha
14690,猁,li
14691,猂,han
14692,猃,xian
14693,猄,jing
14694,猅,pai
14695,猆,fei
14696,猇,xiao
14697,猈,bai
14698,猉,qi
14699,猊,ni
14700,猋,biao
14701,猌,yin
14702,猍,lai
14703,猎,lie
14704,猏,jian
14705,猐,qiang
14706,猑,kun
14707,猒,yan
14708,猓,guo
14709,猔,zong
14710,猕,mi
14711,猖,chang
14712,猗,yi
14713,猘,zhi
14714,猙,zheng
14715,猚,ya
14716,猛,meng
14717,猜,cai
14718,猝,cu
14719,猞,she
14720,猟,lie
14721,猡,luo
14722,猢,hu
14723,猣,zong
14724,猤,gui
14725,猥,wei
14726,猦,feng
14727,猧,wo
14728,猨,yuan
14729,猩,xing
14730,猪,zhu
14731,猫,mao
14732,猬,wei
14733,猭,chuan
14734,献,xian
14735,猯,tuan
14736,猰,ya
14737,猱,nao
14738,猲,xie
14739,猳,jia
14740,猴,hou
14741,猵,bian
14742,猶,you
14743,猷,you
14744,猸,mei
14745,猹,cha
14746,猺,yao
14747,猻,sun
14748,猼,bo
14749,猽,ming
14750,猾,hua
14751,猿,yuan
14752,獀,sou
14753,獁,ma
14754,獂,huan
14755,獃,dai
14756,獄,yu
14757,獅,shi
14758,獆,hao
14759,獇,qiang
14760,獈,yi
14761,獉,zhen
14762,獊,cang
14763,獋,hao
14764,獌,man
14765,獍,jing
14766,獎,jiang
14767,獏,mo
14768,獐,zhang
14769,獑,chan
14770,獒,ao
14771,獓,ao
14772,獔,hao
14773,獕,suo
14774,獖,fen
14775,獗,jue
14776,獘,bi
14777,獙,bi
14778,獚,huang
14779,獛,pu
14780,獜,lin
14781,獝,xu
14782,獞,tong
14783,獟,yao
14784,獠,liao
14785,獡,shuo
14786,獢,xiao
14787,獣,shou
14788,獤,dun
14789,獥,jiao
14790,獦,ge
14791,獧,juan
14792,獨,du
14793,獩,hui
14794,獪,kuai
14795,獫,xian
14796,獬,xie
14797,獭,ta
14798,獮,xian
14799,獯,xun
14800,獰,ning
14801,獱,bian
14802,獲,huo
14803,獳,nou
14804,獴,meng
14805,獵,lie
14806,獶,nao
14807,獷,guang
14808,獸,shou
14809,獹,lu
14810,獺,ta
14811,獻,xian
14812,獼,mi
14813,獽,rang
14814,獾,huan
14815,獿,nao
14816,玀,luo
14817,玁,xian
14818,玂,qi
14819,玃,jue
14820,玄,xuan
14821,玅,miao
14822,玆,zi
14823,率,shuai
14824,玈,lu
14825,玉,yu
14826,玊,su
14827,王,wang
14828,玌,qiu
14829,玍,ga
14830,玎,ding
14831,玏,le
14832,玐,ba
14833,玑,ji
14834,玒,hong
14835,玓,di
14836,玔,chuan
14837,玕,gan
14838,玖,jiu
14839,玗,yu
14840,玘,qi
14841,玙,yu
14842,玚,chang
14843,玛,ma
14844,玜,hong
14845,玝,wu
14846,玞,fu
14847,玟,min
14848,玠,jie
14849,玡,ya
14850,玢,bin
14851,玣,bian
14852,玤,bang
14853,玥,yue
14854,玦,jue
14855,玧,men
14856,玨,jue
14857,玩,wan
14858,玪,jian
14859,玫,mei
14860,玬,dan
14861,玭,pin
14862,玮,wei
14863,环,huan
14864,现,xian
14865,玱,qiang
14866,玲,ling
14867,玳,dai
14868,玴,yi
14869,玵,an
14870,玶,ping
14871,玷,dian
14872,玸,fu
14873,玹,xuan
14874,玺,xi
14875,玻,bo
14876,玼,ci
14877,玽,gou
14878,玾,jia
14879,玿,shao
14880,珀,po
14881,珁,ci
14882,珂,ke
14883,珃,ran
14884,珄,sheng
14885,珅,shen
14886,珆,yi
14887,珇,zu
14888,珈,jia
14889,珉,min
14890,珊,shan
14891,珋,liu
14892,珌,bi
14893,珍,zhen
14894,珎,zhen
14895,珏,jue
14896,珐,fa
14897,珑,long
14898,珒,jin
14899,珓,jiao
14900,珔,jian
14901,珕,li
14902,珖,guang
14903,珗,xian
14904,珘,zhou
14905,珙,gong
14906,珚,yan
14907,珛,xiu
14908,珜,yang
14909,珝,xu
14910,珞,luo
14911,珟,su
14912,珠,zhu
14913,珡,qin
14914,珢,yin
14915,珣,xun
14916,珤,bao
14917,珥,er
14918,珦,xiang
14919,珧,yao
14920,珨,xia
14921,珩,heng
14922,珪,gui
14923,珫,chong
14924,珬,xu
14925,班,ban
14926,珮,pei
14927,珯,lao
14928,珰,dang
14929,珱,ying
14930,珲,hun
14931,珳,wen
14932,珴,e
14933,珵,cheng
14934,珶,di
14935,珷,wu
14936,珸,wu
14937,珹,cheng
14938,珺,jun
14939,珻,mei
14940,珼,bei
14941,珽,ting
14942,現,xian
14943,珿,chu
14944,琀,han
14945,琁,xuan
14946,琂,yan
14947,球,qiu
14948,琄,xuan
14949,琅,lang
14950,理,li
14951,琇,xiu
14952,琈,fu
14953,琉,liu
14954,琊,ya
14955,琋,xi
14956,琌,ling
14957,琍,li
14958,琎,jin
14959,琏,lian
14960,琐,suo
14961,琑,suo
14962,琒,feng
14963,琓,wan
14964,琔,dian
14965,琕,pin
14966,琖,zhan
14967,琗,cui
14968,琘,min
14969,琙,yu
14970,琚,ju
14971,琛,chen
14972,琜,lai
14973,琝,min
14974,琞,sheng
14975,琟,wei
14976,琠,tian
14977,琡,shu
14978,琢,zhuo
14979,琣,beng
14980,琤,cheng
14981,琥,hu
14982,琦,qi
14983,琧,e
14984,琨,kun
14985,琩,chang
14986,琪,qi
14987,琫,beng
14988,琬,wan
14989,琭,lu
14990,琮,cong
14991,琯,guan
14992,琰,yan
14993,琱,diao
14994,琲,bei
14995,琳,lin
14996,琴,qin
14997,琵,pi
14998,琶,pa
14999,琷,que
15000,琸,zhuo
15001,琹,qin
15002,琺,fa
15003,琻,jin
15004,琼,qiong
15005,琽,du
15006,琾,jie
15007,琿,hun
15008,瑀,yu
15009,瑁,mao
15010,瑂,mei
15011,瑃,chun
15012,瑄,xuan
15013,瑅,ti
15014,瑆,xing
15015,瑇,dai
15016,瑈,rou
15017,瑉,min
15018,瑊,jian
15019,瑋,wei
15020,瑌,ruan
15021,瑍,huan
15022,瑎,xie
15023,瑏,chuan
15024,瑐,jian
15025,瑑,zhuan
15026,瑒,chang
15027,瑓,lian
15028,瑔,quan
15029,瑕,xia
15030,瑖,duan
15031,瑗,yuan
15032,瑘,ye
15033,瑙,nao
15034,瑚,hu
15035,瑛,ying
15036,瑜,yu
15037,瑝,huang
15038,瑞,rui
15039,瑟,se
15040,瑠,liu
15041,瑡,shi
15042,瑢,rong
15043,瑣,suo
15044,瑤,yao
15045,瑥,wen
15046,瑦,wu
15047,瑧,zhen
15048,瑨,jin
15049,瑩,ying
15050,瑪,ma
15051,瑫,tao
15052,瑬,liu
15053,瑭,tang
15054,瑮,li
15055,瑯,lang
15056,瑰,gui
15057,瑱,tian
15058,瑲,qiang
15059,瑳,cuo
15060,瑴,jue
15061,瑵,zhao
15062,瑶,yao
15063,瑷,ai
15064,瑸,bin
15065,瑹,tu
15066,瑺,chang
15067,瑻,kun
15068,瑼,zhuan
15069,瑽,cong
15070,瑾,jin
15071,瑿,yi
15072,璀,cui
15073,璁,cong
15074,璂,qi
15075,璃,li
15076,璄,jing
15077,璅,zao
15078,璆,qiu
15079,璇,xuan
15080,璈,ao
15081,璉,lian
15082,璊,men
15083,璋,zhang
15084,璌,yin
15085,璍,ye
15086,璎,ying
15087,璏,zhi
15088,璐,lu
15089,璑,wu
15090,璒,deng
15091,璓,xiu
15092,璔,zeng
15093,璕,xun
15094,璖,qu
15095,璗,dang
15096,璘,lin
15097,璙,liao
15098,璚,qiong
15099,璛,su
15100,璜,huang
15101,璝,gui
15102,璞,pu
15103,璟,jing
15104,璠,fan
15105,璡,jin
15106,璢,liu
15107,璣,ji
15108,璤,hui
15109,璥,jing
15110,璦,ai
15111,璧,bi
15112,璨,can
15113,璩,qu
15114,璪,zao
15115,璫,dang
15116,璬,jiao
15117,璭,guan
15118,璮,tan
15119,璯,hui
15120,環,huan
15121,璱,se
15122,璲,sui
15123,璳,tian
15124,璴,chu
15125,璵,yu
15126,璶,jin
15127,璷,lu
15128,璸,bin
15129,璹,shu
15130,璺,wen
15131,璻,zui
15132,璼,lan
15133,璽,xi
15134,璾,ji
15135,璿,xuan
15136,瓀,ruan
15137,瓁,wo
15138,瓂,gai
15139,瓃,lei
15140,瓄,du
15141,瓅,li
15142,瓆,zhi
15143,瓇,rou
15144,瓈,li
15145,瓉,zan
15146,瓊,qiong
15147,瓋,ti
15148,瓌,gui
15149,瓍,sui
15150,瓎,la
15151,瓏,long
15152,瓐,lu
15153,瓑,li
15154,瓒,zan
15155,瓓,lan
15156,瓔,ying
15157,瓕,mi
15158,瓖,xiang
15159,瓗,qiong
15160,瓘,guan
15161,瓙,dao
15162,瓚,zan
15163,瓛,huan
15164,瓜,gua
15165,瓝,bo
15166,瓞,die
15167,瓟,bo
15168,瓠,hu
15169,瓡,zhi
15170,瓢,piao
15171,瓣,ban
15172,瓤,rang
15173,瓥,li
15174,瓦,wa
15175,瓨,xiang
15176,瓪,ban
15177,瓫,pen
15178,瓬,fang
15179,瓭,dan
15180,瓮,weng
15181,瓯,ou
15182,瓳,hu
15183,瓴,ling
15184,瓵,yi
15185,瓶,ping
15186,瓷,ci
15187,瓸,bai
15188,瓹,juan
15189,瓺,chang
15190,瓻,chi
15191,瓽,dang
15192,瓾,wa
15193,瓿,bu
15194,甀,zhui
15195,甁,ping
15196,甂,bian
15197,甃,zhou
15198,甄,zhen
15199,甆,ci
15200,甇,ying
15201,甈,qi
15202,甉,xian
15203,甊,lou
15204,甋,di
15205,甌,ou
15206,甍,meng
15207,甎,zhuan
15208,甏,beng
15209,甐,lin
15210,甑,zeng
15211,甒,wu
15212,甓,pi
15213,甔,dan
15214,甕,weng
15215,甖,ying
15216,甗,yan
15217,甘,gan
15218,甙,dai
15219,甚,shen
15220,甛,tian
15221,甜,tian
15222,甝,han
15223,甞,chang
15224,生,sheng
15225,甠,qing
15226,甡,shen
15227,產,chan
15228,産,chan
15229,甤,rui
15230,甥,sheng
15231,甦,su
15232,甧,shen
15233,用,yong
15234,甩,shuai
15235,甪,lu
15236,甫,fu
15237,甬,yong
15238,甭,beng
15239,甮,beng
15240,甯,ning
15241,田,tian
15242,由,you
15243,甲,jia
15244,申,shen
15245,甴,you
15246,电,dian
15247,甶,fu
15248,男,nan
15249,甸,dian
15250,甹,ping
15251,町,ting
15252,画,hua
15253,甼,ting
15254,甽,zhen
15255,甾,zai
15256,甿,meng
15257,畀,bi
15258,畁,bi
15259,畂,mu
15260,畃,xun
15261,畄,liu
15262,畅,chang
15263,畆,mu
15264,畇,yun
15265,畈,fan
15266,畉,fu
15267,畊,geng
15268,畋,tian
15269,界,jie
15270,畍,jie
15271,畎,quan
15272,畏,wei
15273,畐,fu
15274,畑,tian
15275,畒,mu
15276,畓,duo
15277,畔,pan
15278,畕,jiang
15279,畖,wa
15280,畗,da
15281,畘,nan
15282,留,liu
15283,畚,ben
15284,畛,zhen
15285,畜,xu
15286,畝,mu
15287,畞,mu
15288,畟,ce
15289,畠,zai
15290,畡,gai
15291,畢,bi
15292,畣,da
15293,畤,zhi
15294,畦,qi
15295,畨,fan
15296,畩,yi
15297,番,fan
15298,畫,hua
15299,畬,she
15300,畭,she
15301,畮,mu
15302,畯,jun
15303,異,yi
15304,畱,liu
15305,畲,she
15306,畳,die
15307,畴,chou
15308,畵,hua
15309,當,dang
15310,畷,zhui
15311,畸,ji
15312,畹,wan
15313,畺,jiang
15314,畻,cheng
15315,畼,chang
15316,畽,tuan
15317,畾,lei
15318,畿,ji
15319,疀,cha
15320,疁,liu
15321,疂,die
15322,疃,tuan
15323,疄,lin
15324,疅,jiang
15325,疆,jiang
15326,疇,chou
15327,疈,pi
15328,疉,die
15329,疊,die
15330,疋,pi
15331,疌,jie
15332,疍,dan
15333,疎,shu
15334,疏,shu
15335,疐,zhi
15336,疑,yi
15337,疒,ne
15338,疓,nai
15339,疔,ding
15340,疕,bi
15341,疖,jie
15342,疗,liao
15343,疘,gang
15344,疙,ge
15345,疚,jiu
15346,疛,zhou
15347,疜,xia
15348,疝,shan
15349,疞,xu
15350,疟,nue
15351,疠,li
15352,疡,yang
15353,疢,chen
15354,疣,you
15355,疤,ba
15356,疥,jie
15357,疦,jue
15358,疧,qi
15359,疨,ya
15360,疩,cui
15361,疪,bi
15362,疫,yi
15363,疬,li
15364,疭,zong
15365,疮,chuang
15366,疯,feng
15367,疰,zhu
15368,疱,pao
15369,疲,pi
15370,疳,gan
15371,疴,ke
15372,疵,ci
15373,疶,xue
15374,疷,zhi
15375,疸,dan
15376,疹,zhen
15377,疺,fa
15378,疻,zhi
15379,疼,teng
15380,疽,ju
15381,疾,ji
15382,疿,fei
15383,痀,gou
15384,痁,shan
15385,痂,jia
15386,痃,xuan
15387,痄,zha
15388,病,bing
15389,痆,nie
15390,症,zheng
15391,痈,yong
15392,痉,jing
15393,痊,quan
15394,痋,teng
15395,痌,tong
15396,痍,yi
15397,痎,jie
15398,痏,wei
15399,痐,hui
15400,痑,tan
15401,痒,yang
15402,痓,zhi
15403,痔,zhi
15404,痕,hen
15405,痖,ya
15406,痗,mei
15407,痘,dou
15408,痙,jing
15409,痚,xiao
15410,痛,tong
15411,痜,tu
15412,痝,mang
15413,痞,pi
15414,痟,xiao
15415,痠,suan
15416,痡,pu
15417,痢,li
15418,痣,zhi
15419,痤,cuo
15420,痥,duo
15421,痦,wu
15422,痧,sha
15423,痨,lao
15424,痩,shou
15425,痪,huan
15426,痫,xian
15427,痬,yi
15428,痭,beng
15429,痮,zhang
15430,痯,guan
15431,痰,tan
15432,痱,fei
15433,痲,ma
15434,痳,ma
15435,痴,chi
15436,痵,ji
15437,痶,tian
15438,痷,an
15439,痸,chi
15440,痹,bi
15441,痺,bi
15442,痻,min
15443,痼,gu
15444,痽,dui
15445,痾,ke
15446,痿,wei
15447,瘀,yu
15448,瘁,cui
15449,瘂,ya
15450,瘃,zhu
15451,瘄,cu
15452,瘅,dan
15453,瘆,shen
15454,瘇,zhong
15455,瘈,zhi
15456,瘉,yu
15457,瘊,hou
15458,瘋,feng
15459,瘌,la
15460,瘍,yang
15461,瘎,chen
15462,瘏,tu
15463,瘐,yu
15464,瘑,guo
15465,瘒,wen
15466,瘓,huan
15467,瘔,ku
15468,瘕,jia
15469,瘖,yin
15470,瘗,yi
15471,瘘,lou
15472,瘙,sao
15473,瘚,jue
15474,瘛,chi
15475,瘜,xi
15476,瘝,guan
15477,瘞,yi
15478,瘟,wen
15479,瘠,ji
15480,瘡,chuang
15481,瘢,ban
15482,瘣,hui
15483,瘤,liu
15484,瘥,chai
15485,瘦,shou
15486,瘧,nue
15487,瘨,dian
15488,瘩,da
15489,瘪,bie
15490,瘫,tan
15491,瘬,zhang
15492,瘭,biao
15493,瘮,shen
15494,瘯,cu
15495,瘰,luo
15496,瘱,yi
15497,瘲,zong
15498,瘳,chou
15499,瘴,zhang
15500,瘵,zhai
15501,瘶,sou
15502,瘷,se
15503,瘸,que
15504,瘹,diao
15505,瘺,lou
15506,瘻,lou
15507,瘼,mo
15508,瘽,qin
15509,瘾,yin
15510,瘿,ying
15511,癀,huang
15512,癁,fu
15513,療,liao
15514,癃,long
15515,癄,qiao
15516,癅,liu
15517,癆,lao
15518,癇,xian
15519,癈,fei
15520,癉,dan
15521,癊,yin
15522,癋,he
15523,癌,ai
15524,癍,ban
15525,癎,xian
15526,癏,guan
15527,癐,gui
15528,癑,nong
15529,癒,yu
15530,癓,wei
15531,癔,yi
15532,癕,yong
15533,癖,pi
15534,癗,lei
15535,癘,li
15536,癙,shu
15537,癚,dan
15538,癛,lin
15539,癜,dian
15540,癝,lin
15541,癞,lai
15542,癟,bie
15543,癠,ji
15544,癡,chi
15545,癢,yang
15546,癣,xuan
15547,癤,jie
15548,癥,zheng
15549,癦,meng
15550,癧,li
15551,癨,huo
15552,癩,lai
15553,癪,ji
15554,癫,dian
15555,癬,xuan
15556,癭,ying
15557,癮,yin
15558,癯,qu
15559,癰,yong
15560,癱,tan
15561,癲,dian
15562,癳,luo
15563,癴,luan
15564,癵,luan
15565,癶,bo
15566,癷,bo
15567,癸,gui
15568,癹,ba
15569,発,fa
15570,登,deng
15571,發,fa
15572,白,bai
15573,百,bai
15574,癿,qie
15575,皀,ji
15576,皁,zao
15577,皂,zao
15578,皃,mao
15579,的,di
15580,皅,pa
15581,皆,jie
15582,皇,huang
15583,皈,gui
15584,皉,ci
15585,皊,ling
15586,皋,gao
15587,皌,mo
15588,皍,ji
15589,皎,jiao
15590,皏,peng
15591,皐,gao
15592,皑,ai
15593,皒,e
15594,皓,hao
15595,皔,han
15596,皕,bi
15597,皖,wan
15598,皗,chou
15599,皘,qian
15600,皙,xi
15601,皚,ai
15602,皛,xiao
15603,皜,hao
15604,皝,huang
15605,皞,hao
15606,皟,ze
15607,皠,cui
15608,皡,hao
15609,皢,xiao
15610,皣,ye
15611,皤,po
15612,皥,hao
15613,皦,jiao
15614,皧,ai
15615,皨,xing
15616,皩,huang
15617,皪,li
15618,皫,piao
15619,皬,he
15620,皭,jiao
15621,皮,pi
15622,皯,gan
15623,皰,pao
15624,皱,zhou
15625,皲,jun
15626,皳,qiu
15627,皴,cun
15628,皵,que
15629,皶,zha
15630,皷,gu
15631,皸,jun
15632,皹,jun
15633,皺,zhou
15634,皻,zha
15635,皼,gu
15636,皽,zhao
15637,皾,du
15638,皿,min
15639,盀,qi
15640,盁,ying
15641,盂,yu
15642,盃,bei
15643,盄,diao
15644,盅,zhong
15645,盆,pen
15646,盇,he
15647,盈,ying
15648,盉,he
15649,益,yi
15650,盋,bo
15651,盌,wan
15652,盍,he
15653,盎,ang
15654,盏,zhan
15655,盐,yan
15656,监,jian
15657,盒,he
15658,盓,yu
15659,盔,kui
15660,盕,fan
15661,盖,gai
15662,盗,dao
15663,盘,pan
15664,盙,fu
15665,盚,qiu
15666,盛,sheng
15667,盜,dao
15668,盝,lu
15669,盞,zhan
15670,盟,meng
15671,盠,li
15672,盡,jin
15673,盢,xu
15674,監,jian
15675,盤,pan
15676,盥,guan
15677,盦,an
15678,盧,lu
15679,盨,xu
15680,盩,zhou
15681,盪,dang
15682,盫,an
15683,盬,gu
15684,盭,li
15685,目,mu
15686,盯,ding
15687,盰,gan
15688,盱,xu
15689,盲,mang
15690,盳,mang
15691,直,zhi
15692,盵,qi
15693,盶,yuan
15694,盷,xian
15695,相,xiang
15696,盹,dun
15697,盺,xin
15698,盻,xi
15699,盼,pan
15700,盽,feng
15701,盾,dun
15702,盿,min
15703,眀,ming
15704,省,sheng
15705,眂,shi
15706,眃,yun
15707,眄,mian
15708,眅,pan
15709,眆,fang
15710,眇,miao
15711,眈,dan
15712,眉,mei
15713,眊,mao
15714,看,kan
15715,県,xian
15716,眍,kou
15717,眎,shi
15718,眏,yang
15719,眐,zheng
15720,眑,yao
15721,眒,shen
15722,眓,huo
15723,眔,da
15724,眕,zhen
15725,眖,kuang
15726,眗,ju
15727,眘,shen
15728,眙,yi
15729,眚,sheng
15730,眛,mei
15731,眜,mo
15732,眝,zhu
15733,眞,zhen
15734,真,zhen
15735,眠,mian
15736,眡,shi
15737,眢,yuan
15738,眣,die
15739,眤,ni
15740,眥,zi
15741,眦,zi
15742,眧,chao
15743,眨,zha
15744,眩,xuan
15745,眪,bing
15746,眫,pang
15747,眬,long
15748,眭,gui
15749,眮,tong
15750,眯,mi
15751,眰,die
15752,眱,di
15753,眲,ne
15754,眳,ming
15755,眴,xuan
15756,眵,chi
15757,眶,kuang
15758,眷,juan
15759,眸,mou
15760,眹,zhen
15761,眺,tiao
15762,眻,yang
15763,眼,yan
15764,眽,mo
15765,眾,zhong
15766,眿,mo
15767,着,zhuo
15768,睁,zheng
15769,睂,mei
15770,睃,suo
15771,睄,qiao
15772,睅,han
15773,睆,huan
15774,睇,di
15775,睈,cheng
15776,睉,cuo
15777,睊,juan
15778,睋,e
15779,睌,mian
15780,睍,xian
15781,睎,xi
15782,睏,kun
15783,睐,lai
15784,睑,jian
15785,睒,shan
15786,睓,tian
15787,睔,gun
15788,睕,wan
15789,睖,leng
15790,睗,shi
15791,睘,qiong
15792,睙,li
15793,睚,ya
15794,睛,jing
15795,睜,zheng
15796,睝,li
15797,睞,lai
15798,睟,sui
15799,睠,juan
15800,睡,shui
15801,睢,hui
15802,督,du
15803,睤,bi
15804,睥,bi
15805,睦,mu
15806,睧,hun
15807,睨,ni
15808,睩,lu
15809,睪,yi
15810,睫,jie
15811,睬,cai
15812,睭,zhou
15813,睮,yu
15814,睯,hun
15815,睰,ma
15816,睱,xia
15817,睲,xing
15818,睳,hui
15819,睴,hun
15820,睵,zai
15821,睶,chun
15822,睷,jian
15823,睸,mei
15824,睹,du
15825,睺,hou
15826,睻,xuan
15827,睼,ti
15828,睽,kui
15829,睾,gao
15830,睿,rui
15831,瞀,mao
15832,瞁,xu
15833,瞂,fa
15834,瞃,wo
15835,瞄,miao
15836,瞅,chou
15837,瞆,gui
15838,瞇,mi
15839,瞈,weng
15840,瞉,kou
15841,瞊,dang
15842,瞋,chen
15843,瞌,ke
15844,瞍,sou
15845,瞎,xia
15846,瞏,qiong
15847,瞐,mo
15848,瞑,ming
15849,瞒,man
15850,瞓,fen
15851,瞔,ze
15852,瞕,zhang
15853,瞖,yi
15854,瞗,diao
15855,瞘,kou
15856,瞙,mo
15857,瞚,shun
15858,瞛,cong
15859,瞜,lou
15860,瞝,chi
15861,瞞,man
15862,瞟,piao
15863,瞠,cheng
15864,瞡,gui
15865,瞢,meng
15866,瞣,wan
15867,瞤,run
15868,瞥,pie
15869,瞦,xi
15870,瞧,qiao
15871,瞨,pu
15872,瞩,zhu
15873,瞪,deng
15874,瞫,shen
15875,瞬,shun
15876,瞭,liao
15877,瞮,che
15878,瞯,xian
15879,瞰,kan
15880,瞱,ye
15881,瞲,xue
15882,瞳,tong
15883,瞴,wu
15884,瞵,lin
15885,瞶,gui
15886,瞷,jian
15887,瞸,ye
15888,瞹,ai
15889,瞺,hui
15890,瞻,zhan
15891,瞼,jian
15892,瞽,gu
15893,瞾,zhao
15894,瞿,qu
15895,矀,wei
15896,矁,chou
15897,矂,sao
15898,矃,ning
15899,矄,xun
15900,矅,yao
15901,矆,huo
15902,矇,meng
15903,矈,mian
15904,矉,pin
15905,矊,mian
15906,矋,lei
15907,矌,kuang
15908,矍,jue
15909,矎,xuan
15910,矏,mian
15911,矐,huo
15912,矑,lu
15913,矒,meng
15914,矓,long
15915,矔,guan
15916,矕,man
15917,矖,xi
15918,矗,chu
15919,矘,tang
15920,矙,kan
15921,矚,zhu
15922,矛,mao
15923,矜,jin
15924,矝,jin
15925,矞,yu
15926,矟,shuo
15927,矠,ze
15928,矡,jue
15929,矢,shi
15930,矣,yi
15931,矤,shen
15932,知,zhi
15933,矦,hou
15934,矧,shen
15935,矨,ying
15936,矩,ju
15937,矪,zhou
15938,矫,jiao
15939,矬,cuo
15940,短,duan
15941,矮,ai
15942,矯,jiao
15943,矰,zeng
15944,矱,yue
15945,矲,ba
15946,石,shi
15947,矴,ding
15948,矵,qi
15949,矶,ji
15950,矷,zi
15951,矸,gan
15952,矹,wu
15953,矺,zhe
15954,矻,ku
15955,矼,gang
15956,矽,xi
15957,矾,fan
15958,矿,kuang
15959,砀,dang
15960,码,ma
15961,砂,sha
15962,砃,dan
15963,砄,jue
15964,砅,li
15965,砆,fu
15966,砇,min
15967,砈,e
15968,砉,xu
15969,砊,kang
15970,砋,zhi
15971,砌,qi
15972,砍,kan
15973,砎,jie
15974,砏,pin
15975,砐,e
15976,砑,ya
15977,砒,pi
15978,砓,zhe
15979,研,yan
15980,砕,sui
15981,砖,zhuan
15982,砗,che
15983,砘,dun
15984,砙,wa
15985,砚,yan
15986,砛,jin
15987,砜,feng
15988,砝,fa
15989,砞,mo
15990,砟,zha
15991,砠,ju
15992,砡,yu
15993,砢,ke
15994,砣,tuo
15995,砤,tuo
15996,砥,di
15997,砦,zhai
15998,砧,zhen
15999,砨,e
16000,砩,fu
16001,砪,mu
16002,砫,zhu
16003,砬,li
16004,砭,bian
16005,砮,nu
16006,砯,ping
16007,砰,peng
16008,砱,ling
16009,砲,pao
16010,砳,le
16011,破,po
16012,砵,bo
16013,砶,po
16014,砷,shen
16015,砸,za
16016,砹,ai
16017,砺,li
16018,砻,long
16019,砼,tong
16020,砽,yong
16021,砾,li
16022,砿,kuang
16023,础,chu
16024,硁,keng
16025,硂,quan
16026,硃,zhu
16027,硄,kuang
16028,硅,gui
16029,硆,e
16030,硇,nao
16031,硈,qia
16032,硉,lu
16033,硊,wei
16034,硋,ai
16035,硌,luo
16036,硍,ken
16037,硎,xing
16038,硏,yan
16039,硐,dong
16040,硑,peng
16041,硒,xi
16042,硓,lao
16043,硔,hong
16044,硕,shuo
16045,硖,xia
16046,硗,qiao
16047,硙,wei
16048,硚,qiao
16049,硜,keng
16050,硝,xiao
16051,硞,que
16052,硟,chan
16053,硠,lang
16054,硡,hong
16055,硢,yu
16056,硣,xiao
16057,硤,xia
16058,硥,mang
16059,硦,luo
16060,硧,yong
16061,硨,che
16062,硩,che
16063,硪,wo
16064,硫,liu
16065,硬,ying
16066,硭,mang
16067,确,que
16068,硯,yan
16069,硰,sha
16070,硱,kun
16071,硲,yu
16072,硴,hua
16073,硵,lu
16074,硶,chen
16075,硷,jian
16076,硹,song
16077,硺,zhuo
16078,硻,keng
16079,硼,peng
16080,硽,yan
16081,硾,zhui
16082,硿,kong
16083,碀,cheng
16084,碁,qi
16085,碂,zong
16086,碃,qing
16087,碄,lin
16088,碅,jun
16089,碆,bo
16090,碇,ding
16091,碈,min
16092,碉,diao
16093,碊,jian
16094,碋,he
16095,碌,lu
16096,碍,ai
16097,碎,sui
16098,碏,que
16099,碐,leng
16100,碑,bei
16101,碒,yin
16102,碓,dui
16103,碔,wu
16104,碕,qi
16105,碖,lun
16106,碗,wan
16107,碘,dian
16108,碙,nao
16109,碚,bei
16110,碛,qi
16111,碜,chen
16112,碝,ruan
16113,碞,yan
16114,碟,die
16115,碠,ding
16116,碡,zhou
16117,碢,tuo
16118,碣,jie
16119,碤,ying
16120,碥,bian
16121,碦,ke
16122,碧,bi
16123,碨,wei
16124,碩,shuo
16125,碪,zhen
16126,碫,duan
16127,碬,xia
16128,碭,dang
16129,碮,ti
16130,碯,nao
16131,碰,peng
16132,碱,jian
16133,碲,di
16134,碳,tan
16135,碴,cha
16136,碵,tian
16137,碶,qi
16138,碷,dun
16139,碸,feng
16140,碹,xuan
16141,確,que
16142,碻,que
16143,碼,ma
16144,碽,gong
16145,碾,nian
16146,碿,su
16147,磀,e
16148,磁,ci
16149,磂,liu
16150,磃,si
16151,磄,tang
16152,磅,bang
16153,磆,hua
16154,磇,pi
16155,磈,kui
16156,磉,sang
16157,磊,lei
16158,磋,cuo
16159,磌,tian
16160,磍,xia
16161,磎,xi
16162,磏,lian
16163,磐,pan
16164,磑,ai
16165,磒,yun
16166,磓,dui
16167,磔,zhe
16168,磕,ke
16169,磖,la
16170,磗,zhuan
16171,磘,yao
16172,磙,gun
16173,磚,zhuan
16174,磛,chan
16175,磜,qi
16176,磝,ao
16177,磞,peng
16178,磟,liu
16179,磠,lu
